product_id,product_name,category,brand,unit,price,supplier_id
20757,Помидоры Брэнд3 200г,Овощи-фрукты,Брэнд3,л,1106.7,39
20758,Вино красное 0.75л Локальный 1л,Напитки,Локальный,кг,994.03,4
20759,Батон нарезной Брэнд1 200г,Хлеб,Брэнд1,кг,1276.41,4
20760,Чипсы 80г Брэнд1 1кг,Снеки,Брэнд1,кг,1037.07,49
20761,Кола 1.5л Брэнд2 200г,Напитки,Брэнд2,шт,792.15,29
20762,Хлеб белый Эконом 500г,Хлеб,Эконом,кг,733.26,12
20763,Кефир 1л Своё,Молочные,Своё,л,507.28,30
20764,Скумбрия х/к Эко 200г,Рыба,Эко,шт,1152.58,19
20765,Сухарики 40г Локальный 0.5л,Снеки,Локальный,кг,196.28,28
20766,Хлеб белый Брэнд3 100г,Хлеб,Брэнд3,уп,677.57,24
20767,Фарш домашний Фермер 500г,Мясо,Фермер,кг,226.95,3
20768,Апельсины Брэнд2,Овощи-фрукты,Брэнд2,кг,469.62,8
20769,Пельмени 800г Своё 200г,Заморозка,Своё,уп,188.87,15
20770,Хлеб чёрный Фермер 0.5л,Хлеб,Фермер,л,1219.12,3
20771,Фарш домашний Брэнд2 500г,Мясо,Брэнд2,л,377.78,6
20772,Яблоки Своё 1кг,Овощи-фрукты,Своё,л,931.62,36
20773,Вода 1.5л Эко,Напитки,Эко,уп,1433.24,13
20774,Булочка сдобная Брэнд2 200г,Хлеб,Брэнд2,кг,1221.87,5
20775,Картофель Эконом 500г,Овощи-фрукты,Эконом,шт,911.57,21
20776,Треска филе Брэнд1 1л,Рыба,Брэнд1,кг,472.8,23
20777,Сыр Российский 1кг Брэнд3 1л,Молочные,Брэнд3,шт,988.32,21
20778,Средство для посуды 500мл Импорт 0.5л,Бытовая химия,Импорт,уп,98.37,22
20779,Колбаса варёная Эко 200г,Мясо,Эко,уп,1173.93,12
20780,Мука пшеничная 2кг Премиум 200г,Бакалея,Премиум,кг,504.09,21
20781,Сельдь с/с Своё 1кг,Рыба,Своё,кг,1350.06,2
20782,Говядина лопатка Своё 1л,Мясо,Своё,кг,1030.58,43
20783,Орехи 100г Эконом 500г,Снеки,Эконом,уп,1271.55,41
20784,Макароны 450г Фермер,Бакалея,Фермер,л,695.26,21
20785,Пицца зам. 400г Брэнд3 1л,Заморозка,Брэнд3,уп,845.46,44
20786,Масло растительное 1л Премиум 200г,Бакалея,Премиум,кг,1430.35,31
20787,Конфеты 250г Эко 100г,Снеки,Эко,шт,486.54,17
20788,Минтай с/м Импорт 200г,Рыба,Импорт,кг,576.92,27
20789,Макароны 450г Своё 1кг,Бакалея,Своё,л,463.84,17
20790,Свёкла Импорт 0.5л,Овощи-фрукты,Импорт,уп,212.18,18
20791,Лаваш Брэнд1 1л,Хлеб,Брэнд1,л,1287.58,11
20792,Булочка сдобная Импорт 100г,Хлеб,Импорт,уп,164.52,40
20793,Свёкла Эконом 200г,Овощи-фрукты,Эконом,кг,124.64,41
20794,Молоко 1л Своё 100г,Молочные,Своё,шт,756.34,31
20795,Сок яблочный 1л Импорт 1кг,Напитки,Импорт,л,916.69,45
20796,Пиво 0.5л Эко 500г,Напитки,Эко,уп,1115.87,34
20797,Кола 1.5л Импорт 1л,Напитки,Импорт,л,918.29,5
20798,Чай чёрный 100г Премиум 1кг,Напитки,Премиум,л,821.96,29
20799,Сметана 300г Премиум 100г,Молочные,Премиум,кг,612.81,41
20800,Сельдь с/с Эко 1л,Рыба,Эко,шт,219.22,24
20801,Конфеты 250г Импорт 500г,Снеки,Импорт,л,1318.8,12
20802,Огурцы Брэнд2 1кг,Овощи-фрукты,Брэнд2,шт,241.63,38
20803,Порошок стиральный 3кг Эконом 500г,Бытовая химия,Эконом,шт,160.28,39
20804,Пиво 0.5л Эконом 500г,Напитки,Эконом,кг,404.79,13
20805,Соль 1кг Брэнд1 200г,Бакалея,Брэнд1,л,1302.52,3
20806,Огурцы Брэнд3 1л,Овощи-фрукты,Брэнд3,кг,565.92,27
20807,Вино красное 0.75л Локальный 200г,Напитки,Локальный,шт,100.39,15
20808,Вареники 700г Фермер 500г,Заморозка,Фермер,шт,763.52,31
20809,Шампунь 400мл Брэнд2 500г,Бытовая химия,Брэнд2,уп,706.24,2
20810,Булочка сдобная Эко 100г,Хлеб,Эко,кг,1056.0,50
20811,Сметана 300г Брэнд2 500г,Молочные,Брэнд2,шт,1173.19,41
20812,Макароны 450г Фермер 100г,Бакалея,Фермер,л,685.76,37
20813,Пиво 0.5л Локальный 200г,Напитки,Локальный,шт,1051.55,9
20814,Вино красное 0.75л Премиум 200г,Напитки,Премиум,уп,964.17,50
20815,Кофе молотый 250г Локальный 1кг,Напитки,Локальный,кг,1360.94,26
20816,Сыр Российский 1кг Импорт 500г,Молочные,Импорт,уп,671.46,1
20817,Бананы Своё,Овощи-фрукты,Своё,кг,759.6,45
20818,Вино красное 0.75л Брэнд3 100г,Напитки,Брэнд3,кг,1276.68,47
20819,Шоколад 90г Локальный 1л,Снеки,Локальный,л,197.97,29
20820,Минтай с/м Брэнд2 100г,Рыба,Брэнд2,уп,1124.19,36
20821,Пицца зам. 400г Брэнд2,Заморозка,Брэнд2,л,213.47,50
20822,Молоко 1л Премиум 1л,Молочные,Премиум,уп,347.03,31
20823,Творог 200г Брэнд3 1кг,Молочные,Брэнд3,шт,72.99,12
20824,Курица тушка Брэнд1 100г,Мясо,Брэнд1,л,837.01,38
20825,Лаваш Импорт 0.5л,Хлеб,Импорт,кг,1497.73,48
20826,Фарш домашний Эко 1кг,Мясо,Эко,л,641.01,36
20827,Творог 200г Премиум 200г,Молочные,Премиум,л,48.32,35
20828,Масло растительное 1л Эконом,Бакалея,Эконом,кг,668.85,5
20829,Сахар 1кг Эко 500г,Бакалея,Эко,кг,1244.77,31
20830,Минтай с/м Импорт 200г,Рыба,Импорт,л,291.17,7
20831,Сухарики 40г Премиум 0.5л,Снеки,Премиум,шт,1271.72,34
20832,Сок яблочный 1л Брэнд1,Напитки,Брэнд1,л,1047.58,30
20833,Масло сливочное 180г Импорт 1л,Молочные,Импорт,кг,65.83,15
20834,Пиво 0.5л Брэнд2 100г,Напитки,Брэнд2,шт,145.41,50
20835,Порошок стиральный 3кг Брэнд3 1кг,Бытовая химия,Брэнд3,л,756.42,43
20836,Лук репчатый Премиум 100г,Овощи-фрукты,Премиум,л,959.72,26
20837,Сахар 1кг Брэнд1 1кг,Бакалея,Брэнд1,кг,153.88,17
20838,Скумбрия х/к Эко,Рыба,Эко,л,1291.46,31
20839,Лаваш Фермер,Хлеб,Фермер,уп,185.57,21
20840,Соль 1кг Премиум 200г,Бакалея,Премиум,уп,631.76,9
20841,Огурцы Брэнд1 200г,Овощи-фрукты,Брэнд1,л,1150.8,6
20842,Масло растительное 1л Брэнд2 1л,Бакалея,Брэнд2,л,1229.46,33
20843,Сыр Российский 1кг Брэнд3 500г,Молочные,Брэнд3,кг,855.35,13
20844,Йогурт 150г Брэнд2 500г,Молочные,Брэнд2,шт,35.32,39
20845,Кофе молотый 250г Эконом 1кг,Напитки,Эконом,кг,1087.84,18
20846,Чипсы 80г Брэнд2 0.5л,Снеки,Брэнд2,уп,626.31,45
20847,Лосось охл. Брэнд1 0.5л,Рыба,Брэнд1,л,800.52,11
20848,Сахар 1кг Брэнд3 100г,Бакалея,Брэнд3,л,542.78,49
20849,Сосиски молочные Своё 0.5л,Мясо,Своё,уп,1061.28,46
20850,Кефир 1л Брэнд2 100г,Молочные,Брэнд2,уп,846.71,5
20851,Масло растительное 1л Фермер 500г,Бакалея,Фермер,шт,1313.4,48
20852,Мыло 90г Премиум 1л,Бытовая химия,Премиум,кг,1095.3,3
20853,Мука пшеничная 2кг Локальный,Бакалея,Локальный,л,997.89,24
20854,Апельсины Брэнд3 100г,Овощи-фрукты,Брэнд3,кг,1038.59,9
20855,Батон нарезной Премиум 1л,Хлеб,Премиум,л,1259.2,7
20856,Сосиски молочные Брэнд2 1л,Мясо,Брэнд2,л,1007.12,43
20857,Макароны 450г Премиум,Бакалея,Премиум,уп,1326.34,45
20858,Чай чёрный 100г Брэнд1 0.5л,Напитки,Брэнд1,уп,126.26,32
20859,Лосось охл. Брэнд1 0.5л,Рыба,Брэнд1,кг,156.32,26
20860,Вино красное 0.75л Брэнд1 100г,Напитки,Брэнд1,кг,1121.66,38
20861,Скумбрия х/к Фермер 1кг,Рыба,Фермер,л,926.11,18
20862,Огурцы Фермер 1кг,Овощи-фрукты,Фермер,кг,129.53,41
20863,Творог 200г Эконом 200г,Молочные,Эконом,шт,666.47,8
20864,Средство для посуды 500мл Брэнд1,Бытовая химия,Брэнд1,уп,896.72,27
20865,Масло сливочное 180г Локальный 1л,Молочные,Локальный,уп,1164.01,44
20866,Паста зубная 100мл Премиум 200г,Бытовая химия,Премиум,л,1182.49,5
20867,Кофе молотый 250г Брэнд2,Напитки,Брэнд2,шт,1084.54,48
20868,Вареники 700г Локальный 500г,Заморозка,Локальный,уп,703.05,4
20869,Треска филе Фермер 0.5л,Рыба,Фермер,кг,1006.78,4
20870,Конфеты 250г Брэнд3 200г,Снеки,Брэнд3,шт,983.29,37
20871,Вареники 700г Локальный 1кг,Заморозка,Локальный,кг,860.29,39
20872,Масло растительное 1л Брэнд2 1л,Бакалея,Брэнд2,уп,608.09,11
20873,Мыло 90г Брэнд3 0.5л,Бытовая химия,Брэнд3,шт,1288.7,34
20874,Мороженое 500мл Брэнд2,Заморозка,Брэнд2,л,1413.17,3
20875,Порошок стиральный 3кг Своё,Бытовая химия,Своё,кг,1335.05,27
20876,Пельмени 800г Своё 0.5л,Заморозка,Своё,л,831.13,31
20877,Сухарики 40г Брэнд3 0.5л,Снеки,Брэнд3,шт,404.86,33
20878,Картофель Эко 200г,Овощи-фрукты,Эко,л,614.67,29
20879,Печенье 200г Фермер 100г,Снеки,Фермер,л,1169.18,11
20880,Огурцы Премиум,Овощи-фрукты,Премиум,уп,1031.82,16
20881,Минтай с/м Брэнд1 1кг,Рыба,Брэнд1,кг,722.85,14
20882,Пельмени 800г Брэнд2 200г,Заморозка,Брэнд2,л,667.2,50
20883,Бананы Эко 100г,Овощи-фрукты,Эко,л,1427.1,39
20884,Паста зубная 100мл Эконом 1кг,Бытовая химия,Эконом,шт,408.95,11
20885,Чай чёрный 100г Эко,Напитки,Эко,уп,977.72,41
20886,Сок яблочный 1л Брэнд1 500г,Напитки,Брэнд1,кг,306.83,37
20887,Фарш домашний Брэнд1 200г,Мясо,Брэнд1,кг,1088.84,1
20888,Кефир 1л Своё 1л,Молочные,Своё,кг,896.17,8
20889,Пельмени 800г Эконом 1кг,Заморозка,Эконом,л,455.53,48
20890,Скумбрия х/к Брэнд3 1л,Рыба,Брэнд3,шт,1359.86,42
20891,Порошок стиральный 3кг Брэнд2 1л,Бытовая химия,Брэнд2,л,1318.4,45
20892,Чай чёрный 100г Брэнд3 1л,Напитки,Брэнд3,кг,50.74,4
20893,Шампунь 400мл Фермер 200г,Бытовая химия,Фермер,кг,999.94,30
20894,Курица тушка Брэнд2 1кг,Мясо,Брэнд2,л,1479.67,34
20895,Сок яблочный 1л Фермер 1л,Напитки,Фермер,кг,362.3,32
20896,Минтай с/м Брэнд3 100г,Рыба,Брэнд3,кг,556.67,22
20897,Минтай с/м Своё 1кг,Рыба,Своё,л,1132.73,19
20898,Молоко 1л Брэнд3 0.5л,Молочные,Брэнд3,уп,1344.61,27
20899,Орехи 100г Эконом 0.5л,Снеки,Эконом,уп,91.16,18
20900,Сыр Российский 1кг Эко 1л,Молочные,Эко,шт,960.04,15
20901,Конфеты 250г Премиум 1кг,Снеки,Премиум,л,160.82,49
20902,Порошок стиральный 3кг Импорт,Бытовая химия,Импорт,л,570.65,13
20903,Макароны 450г Своё 200г,Бакалея,Своё,шт,1460.85,42
20904,Рис 1кг Эконом 0.5л,Бакалея,Эконом,шт,956.68,1
20905,Средство для посуды 500мл Своё 500г,Бытовая химия,Своё,уп,958.98,17
20906,Хлеб белый Импорт 100г,Хлеб,Импорт,шт,895.06,40
20907,Треска филе Локальный 500г,Рыба,Локальный,кг,810.6,48
20908,Соль 1кг Брэнд2 200г,Бакалея,Брэнд2,л,469.57,37
20909,Курица тушка Эконом 0.5л,Мясо,Эконом,кг,982.21,27
20910,Рис 1кг Эконом 200г,Бакалея,Эконом,л,941.46,28
20911,Морковь Эконом 1кг,Овощи-фрукты,Эконом,л,298.42,28
20912,Вино красное 0.75л Брэнд3,Напитки,Брэнд3,шт,1299.29,41
20913,Вода 1.5л Локальный 200г,Напитки,Локальный,уп,1132.63,26
20914,Молоко 1л Брэнд3 100г,Молочные,Брэнд3,л,200.33,22
20915,Сок яблочный 1л Импорт 200г,Напитки,Импорт,шт,194.76,39
20916,Средство для посуды 500мл Брэнд2 0.5л,Бытовая химия,Брэнд2,уп,465.95,49
20917,Свёкла Локальный 100г,Овощи-фрукты,Локальный,кг,124.17,10
20918,Масло растительное 1л Локальный 0.5л,Бакалея,Локальный,кг,1344.42,6
20919,Вареники 700г Брэнд1 0.5л,Заморозка,Брэнд1,шт,980.48,38
20920,Говядина лопатка Своё 500г,Мясо,Своё,шт,236.21,41
20921,Треска филе Своё 100г,Рыба,Своё,кг,960.77,44
20922,Сыр Российский 1кг Импорт 1л,Молочные,Импорт,шт,121.2,2
20923,Батон нарезной Брэнд2 200г,Хлеб,Брэнд2,кг,577.96,13
20924,Сыр Российский 1кг Брэнд2 200г,Молочные,Брэнд2,шт,1048.96,30
20925,Паста зубная 100мл Брэнд3,Бытовая химия,Брэнд3,уп,1097.9,1
20926,Лосось охл. Брэнд2,Рыба,Брэнд2,л,137.82,11
20927,Яблоки Брэнд1,Овощи-фрукты,Брэнд1,л,385.36,2
20928,Минтай с/м Премиум 1кг,Рыба,Премиум,л,783.47,24
20929,Яблоки Брэнд1,Овощи-фрукты,Брэнд1,кг,1241.69,15
20930,Вино красное 0.75л Эко 100г,Напитки,Эко,л,180.21,3
20931,Лосось охл. Фермер,Рыба,Фермер,л,90.68,28
20932,Шоколад 90г Брэнд1,Снеки,Брэнд1,шт,464.85,21
20933,Курица тушка Брэнд3 1кг,Мясо,Брэнд3,уп,423.35,31
20934,Хлеб белый Премиум 500г,Хлеб,Премиум,кг,739.38,25
20935,Средство для посуды 500мл Брэнд2 100г,Бытовая химия,Брэнд2,кг,564.33,37
20936,Треска филе Премиум 500г,Рыба,Премиум,кг,813.28,29
20937,Порошок стиральный 3кг Своё 0.5л,Бытовая химия,Своё,шт,425.33,34
20938,Сыр Российский 1кг Локальный 500г,Молочные,Локальный,шт,579.18,47
20939,Батон нарезной Брэнд2 1л,Хлеб,Брэнд2,кг,898.1,12
20940,Свёкла Импорт 500г,Овощи-фрукты,Импорт,уп,1059.1,25
20941,Вода 1.5л Фермер 100г,Напитки,Фермер,шт,86.07,29
20942,Булочка сдобная Импорт 500г,Хлеб,Импорт,шт,1344.4,12
20943,Шоколад 90г Брэнд2 1л,Снеки,Брэнд2,шт,425.12,16
20944,Батон нарезной Своё 1кг,Хлеб,Своё,кг,958.68,8
20945,Мука пшеничная 2кг Эко 1л,Бакалея,Эко,кг,407.68,8
20946,Шампунь 400мл Фермер 500г,Бытовая химия,Фермер,кг,360.2,3
20947,Сосиски молочные Эконом 0.5л,Мясо,Эконом,кг,1495.27,45
20948,Молоко 1л Брэнд3,Молочные,Брэнд3,л,770.35,39
20949,Бананы Эко 200г,Овощи-фрукты,Эко,л,1359.26,13
20950,Сухарики 40г Премиум,Снеки,Премиум,уп,239.8,12
20951,Печенье 200г Брэнд2 1кг,Снеки,Брэнд2,кг,453.65,50
20952,Масло сливочное 180г Своё 1кг,Молочные,Своё,л,396.43,9
20953,Хлеб белый Премиум 100г,Хлеб,Премиум,кг,1443.4,47
20954,Скумбрия х/к Брэнд3,Рыба,Брэнд3,кг,564.44,2
20955,Сельдь с/с Локальный 200г,Рыба,Локальный,уп,508.76,27
20956,Треска филе Брэнд2 1л,Рыба,Брэнд2,шт,594.74,10
20957,Сельдь с/с Брэнд1 1л,Рыба,Брэнд1,кг,694.27,32
20958,Гречка 900г Эко 1л,Бакалея,Эко,шт,93.49,44
20959,Молоко 1л Импорт,Молочные,Импорт,уп,265.3,49
20960,Колбаса варёная Премиум,Мясо,Премиум,кг,880.47,38
20961,Пиво 0.5л Брэнд1,Напитки,Брэнд1,уп,325.61,37
20962,Порошок стиральный 3кг Эко 1кг,Бытовая химия,Эко,уп,359.22,12
20963,Печенье 200г Локальный 0.5л,Снеки,Локальный,кг,971.01,8
20964,Курица тушка Брэнд3 1кг,Мясо,Брэнд3,кг,383.67,6
20965,Мыло 90г Фермер,Бытовая химия,Фермер,л,366.47,6
20966,Рис 1кг Брэнд2,Бакалея,Брэнд2,шт,1262.9,27
20967,Лук репчатый Брэнд2 0.5л,Овощи-фрукты,Брэнд2,уп,1103.08,20
20968,Помидоры Импорт 100г,Овощи-фрукты,Импорт,уп,470.82,6
20969,Шампунь 400мл Эко 500г,Бытовая химия,Эко,кг,689.97,2
20970,Помидоры Эконом 1л,Овощи-фрукты,Эконом,кг,1471.8,40
20971,Картофель Брэнд3 1кг,Овощи-фрукты,Брэнд3,шт,960.5,7
20972,Хлеб белый Брэнд2 0.5л,Хлеб,Брэнд2,кг,896.7,24
20973,Сок яблочный 1л Фермер,Напитки,Фермер,л,838.58,1
20974,Творог 200г Брэнд2 1кг,Молочные,Брэнд2,уп,854.42,29
20975,Сельдь с/с Своё 500г,Рыба,Своё,уп,961.52,10
20976,Минтай с/м Импорт 100г,Рыба,Импорт,кг,1450.78,49
20977,Чай чёрный 100г Фермер 1л,Напитки,Фермер,л,1450.21,4
20978,Курица тушка Эко,Мясо,Эко,уп,1349.36,44
20979,Шоколад 90г Фермер 500г,Снеки,Фермер,л,589.79,15
20980,Бананы Эко 200г,Овощи-фрукты,Эко,уп,288.98,29
20981,Сосиски молочные Премиум 500г,Мясо,Премиум,уп,607.06,9
20982,Йогурт 150г Своё 0.5л,Молочные,Своё,кг,1166.47,6
20983,Чай чёрный 100г Брэнд3 100г,Напитки,Брэнд3,уп,1266.32,22
20984,Батон нарезной Брэнд1 0.5л,Хлеб,Брэнд1,шт,226.33,26
20985,Кола 1.5л Брэнд1 200г,Напитки,Брэнд1,л,350.66,18
20986,Хлеб белый Премиум 100г,Хлеб,Премиум,л,890.5,38
20987,Средство для посуды 500мл Брэнд2 500г,Бытовая химия,Брэнд2,уп,1336.07,38
20988,Пицца зам. 400г Брэнд3 0.5л,Заморозка,Брэнд3,уп,1397.16,4
20989,Бананы Премиум,Овощи-фрукты,Премиум,кг,1402.48,44
20990,Рис 1кг Своё 1кг,Бакалея,Своё,шт,1440.29,45
20991,Минтай с/м Эконом 1кг,Рыба,Эконом,кг,629.91,6
20992,Кофе молотый 250г Импорт 200г,Напитки,Импорт,кг,879.47,6
20993,Сыр Российский 1кг Брэнд2 0.5л,Молочные,Брэнд2,уп,807.51,25
20994,Мороженое 500мл Своё 1л,Заморозка,Своё,шт,860.93,39
20995,Средство для посуды 500мл Эконом,Бытовая химия,Эконом,шт,665.17,47
20996,Сметана 300г Премиум 100г,Молочные,Премиум,л,87.49,46
20997,Булочка сдобная Брэнд3 0.5л,Хлеб,Брэнд3,кг,1478.38,29
20998,Фарш домашний Импорт 1кг,Мясо,Импорт,уп,396.95,50
20999,Картофель Эконом 0.5л,Овощи-фрукты,Эконом,кг,1408.5,1
21000,Орехи 100г Премиум 1кг,Снеки,Премиум,шт,353.25,8
21001,Пиво 0.5л Своё 500г,Напитки,Своё,шт,589.26,47
21002,Вино красное 0.75л Премиум 500г,Напитки,Премиум,кг,364.4,21
21003,Хлеб белый Премиум 200г,Хлеб,Премиум,л,663.34,48
21004,Сметана 300г Импорт 500г,Молочные,Импорт,л,47.39,16
21005,Рис 1кг Локальный 1кг,Бакалея,Локальный,шт,997.14,21
21006,Апельсины Своё 0.5л,Овощи-фрукты,Своё,шт,174.91,46
21007,Скумбрия х/к Фермер 0.5л,Рыба,Фермер,л,1222.31,22
21008,Мыло 90г Локальный,Бытовая химия,Локальный,шт,780.37,9
21009,Морковь Эко,Овощи-фрукты,Эко,уп,118.93,30
21010,Гречка 900г Импорт 100г,Бакалея,Импорт,кг,1363.26,23
21011,Вода 1.5л Премиум 200г,Напитки,Премиум,кг,146.88,50
21012,Сыр Российский 1кг Брэнд3 1кг,Молочные,Брэнд3,л,194.91,3
21013,Паста зубная 100мл Фермер 1л,Бытовая химия,Фермер,л,630.54,49
21014,Вареники 700г Эконом 0.5л,Заморозка,Эконом,уп,658.47,50
21015,Пицца зам. 400г Брэнд2,Заморозка,Брэнд2,кг,98.12,15
21016,Мыло 90г Эконом 1л,Бытовая химия,Эконом,кг,455.9,10
21017,Шампунь 400мл Своё 1л,Бытовая химия,Своё,кг,1380.66,44
21018,Лаваш Эко 100г,Хлеб,Эко,л,1295.26,41
21019,Фарш домашний Эконом 500г,Мясо,Эконом,л,1406.56,29
21020,Свинина шея Импорт 100г,Мясо,Импорт,кг,663.82,10
21021,Мука пшеничная 2кг Эко 1кг,Бакалея,Эко,кг,687.41,37
21022,Творог 200г Эконом 500г,Молочные,Эконом,шт,1365.78,13
21023,Курица тушка Фермер 1л,Мясо,Фермер,л,1127.19,10
21024,Лосось охл. Импорт 200г,Рыба,Импорт,уп,960.15,27
21025,Хлеб чёрный Брэнд1 500г,Хлеб,Брэнд1,шт,743.92,5
21026,Морковь Премиум 0.5л,Овощи-фрукты,Премиум,шт,237.54,19
21027,Мука пшеничная 2кг Премиум 1кг,Бакалея,Премиум,кг,904.47,12
21028,Скумбрия х/к Эко,Рыба,Эко,уп,310.81,10
21029,Йогурт 150г Эко 100г,Молочные,Эко,кг,1384.05,1
21030,Макароны 450г Брэнд1 1кг,Бакалея,Брэнд1,кг,1208.02,42
21031,Кола 1.5л Эконом 100г,Напитки,Эконом,шт,1426.82,14
21032,Сосиски молочные Брэнд3 1кг,Мясо,Брэнд3,л,419.24,31
21033,Вода 1.5л Эконом 100г,Напитки,Эконом,шт,1362.95,34
21034,Колбаса варёная Брэнд2 0.5л,Мясо,Брэнд2,шт,1053.29,37
21035,Мука пшеничная 2кг Своё 100г,Бакалея,Своё,шт,426.63,16
21036,Мыло 90г Фермер 200г,Бытовая химия,Фермер,л,694.45,1
21037,Молоко 1л Брэнд2 200г,Молочные,Брэнд2,кг,660.25,15
21038,Печенье 200г Брэнд1 100г,Снеки,Брэнд1,шт,915.59,47
21039,Фарш домашний Своё 0.5л,Мясо,Своё,шт,945.93,10
21040,Хлеб белый Импорт 0.5л,Хлеб,Импорт,кг,84.33,23
21041,Помидоры Брэнд1 1л,Овощи-фрукты,Брэнд1,л,1449.84,40
21042,Йогурт 150г Импорт 1кг,Молочные,Импорт,л,1148.6,41
21043,Порошок стиральный 3кг Премиум 1кг,Бытовая химия,Премиум,кг,641.96,14
21044,Фарш домашний Брэнд3 100г,Мясо,Брэнд3,уп,1197.29,12
21045,Масло растительное 1л Брэнд1 0.5л,Бакалея,Брэнд1,шт,588.36,7
21046,Соль 1кг Локальный 0.5л,Бакалея,Локальный,шт,35.62,30
21047,Сыр Российский 1кг Локальный 500г,Молочные,Локальный,уп,218.56,22
21048,Лосось охл. Импорт 500г,Рыба,Импорт,л,353.75,28
21049,Помидоры Брэнд3 0.5л,Овощи-фрукты,Брэнд3,шт,403.25,1
21050,Сухарики 40г Брэнд3 1кг,Снеки,Брэнд3,шт,357.43,3
21051,Вода 1.5л Фермер,Напитки,Фермер,уп,1087.78,23
21052,Творог 200г Брэнд1 1л,Молочные,Брэнд1,уп,282.24,16
21053,Сельдь с/с Своё 500г,Рыба,Своё,шт,728.67,46
21054,Сок яблочный 1л Импорт 100г,Напитки,Импорт,шт,413.63,14
21055,Сыр Российский 1кг Брэнд3,Молочные,Брэнд3,кг,230.23,35
21056,Гречка 900г Брэнд2 1л,Бакалея,Брэнд2,кг,1173.34,19
21057,Пиво 0.5л Брэнд3 500г,Напитки,Брэнд3,кг,661.23,18
21058,Треска филе Импорт 1кг,Рыба,Импорт,кг,911.97,33
21059,Пиво 0.5л Фермер 1кг,Напитки,Фермер,шт,493.6,22
21060,Курица тушка Брэнд1,Мясо,Брэнд1,шт,1323.02,8
21061,Макароны 450г Брэнд1,Бакалея,Брэнд1,кг,489.61,31
21062,Кофе молотый 250г Брэнд3 100г,Напитки,Брэнд3,л,299.76,2
21063,Хлеб чёрный Локальный 0.5л,Хлеб,Локальный,кг,1276.12,9
21064,Рис 1кг Эконом 1кг,Бакалея,Эконом,шт,693.06,43
21065,Сосиски молочные Своё,Мясо,Своё,уп,1368.28,44
21066,Булочка сдобная Эко 1кг,Хлеб,Эко,кг,1141.09,29
21067,Молоко 1л Премиум 100г,Молочные,Премиум,кг,1318.91,26
21068,Говядина лопатка Премиум,Мясо,Премиум,уп,1182.42,5
21069,Паста зубная 100мл Своё 1л,Бытовая химия,Своё,кг,553.76,31
21070,Шампунь 400мл Брэнд3,Бытовая химия,Брэнд3,л,636.47,16
21071,Рис 1кг Брэнд1 100г,Бакалея,Брэнд1,кг,499.16,11
21072,Сосиски молочные Импорт,Мясо,Импорт,шт,1129.65,38
21073,Апельсины Брэнд3,Овощи-фрукты,Брэнд3,уп,1099.14,42
21074,Минтай с/м Эко 500г,Рыба,Эко,кг,1025.88,50
21075,Треска филе Фермер 1кг,Рыба,Фермер,уп,374.95,42
21076,Бананы Брэнд3 200г,Овощи-фрукты,Брэнд3,л,291.69,23
21077,Шампунь 400мл Брэнд3 1л,Бытовая химия,Брэнд3,уп,653.83,1
21078,Апельсины Премиум 1кг,Овощи-фрукты,Премиум,л,1392.22,10
21079,Огурцы Эконом,Овощи-фрукты,Эконом,уп,331.05,9
21080,Картофель Брэнд1,Овощи-фрукты,Брэнд1,уп,897.63,45
21081,Сосиски молочные Эко 500г,Мясо,Эко,кг,1153.57,33
21082,Лаваш Своё 1л,Хлеб,Своё,л,1459.46,41
21083,Лук репчатый Брэнд1 500г,Овощи-фрукты,Брэнд1,кг,1030.24,3
21084,Апельсины Локальный 200г,Овощи-фрукты,Локальный,уп,118.33,42
21085,Мороженое 500мл Фермер 1л,Заморозка,Фермер,шт,72.38,9
21086,Хлеб белый Эконом 500г,Хлеб,Эконом,уп,936.87,36
21087,Соль 1кг Локальный 0.5л,Бакалея,Локальный,кг,1191.68,46
21088,Средство для посуды 500мл Эко 200г,Бытовая химия,Эко,кг,342.34,35
21089,Масло растительное 1л Брэнд1 0.5л,Бакалея,Брэнд1,кг,568.64,40
21090,Хлеб белый Импорт 1кг,Хлеб,Импорт,шт,417.87,11
21091,Курица тушка Своё 200г,Мясо,Своё,кг,1108.5,49
21092,Свёкла Премиум 1кг,Овощи-фрукты,Премиум,уп,616.33,19
21093,Кофе молотый 250г Эконом 1л,Напитки,Эконом,л,521.43,10
21094,Масло растительное 1л Премиум 0.5л,Бакалея,Премиум,кг,567.22,33
21095,Конфеты 250г Импорт 500г,Снеки,Импорт,уп,1164.89,8
21096,Яблоки Премиум 100г,Овощи-фрукты,Премиум,л,923.51,1
21097,Сок яблочный 1л Эконом,Напитки,Эконом,л,1172.55,15
21098,Морковь Эконом 200г,Овощи-фрукты,Эконом,шт,468.5,23
21099,Сок яблочный 1л Локальный 200г,Напитки,Локальный,л,1478.24,28
21100,Капуста Эконом,Овощи-фрукты,Эконом,уп,1168.56,10
21101,Свёкла Брэнд3,Овощи-фрукты,Брэнд3,л,1149.96,11
21102,Апельсины Эконом 1л,Овощи-фрукты,Эконом,л,870.13,25
21103,Конфеты 250г Брэнд3 0.5л,Снеки,Брэнд3,л,607.28,3
21104,Гречка 900г Брэнд2 100г,Бакалея,Брэнд2,л,678.96,36
21105,Орехи 100г Импорт 100г,Снеки,Импорт,шт,478.86,38
