sale_id,sale_datetime,customer_id,product_id,quantity,unit_price,total_amount,payment_type,store_id
20812,2024-03-09 08:55:00,3984,18661,3,150.77,452.31,наличные,7
20813,2024-11-04 09:27:00,349,13380,3,862.02,2586.06,онлайн,8
20814,2024-01-10 16:21:00,434,24142,3,635.95,1907.85,онлайн,2
20815,2024-06-01 18:31:00,4945,4455,3,490.19,1470.57,карта,2
20816,2024-08-24 16:52:00,12419,6829,2,998.72,1997.44,карта,7
20817,2024-01-13 17:44:00,7593,23311,2,953.13,1906.26,онлайн,1
20818,2024-11-04 17:07:00,10201,20260,1,1499.67,1499.67,карта,5
20819,2024-11-15 20:10:00,458,20589,2,1358.35,2716.7,карта,7
20820,2024-04-23 13:39:00,16942,108,5,1013.24,5066.2,карта,10
20821,2024-05-12 21:02:00,9298,7381,3,384.75,1154.25,онлайн,8
20822,2024-12-23 09:35:00,20693,22060,5,445.0,2225.0,карта,3
20823,2024-11-08 14:48:00,15107,14403,4,855.4,3421.6,онлайн,2
20824,2024-09-23 11:17:00,2406,24068,5,447.25,2236.25,онлайн,1
20825,2024-04-28 14:47:00,7353,14895,1,737.65,737.65,наличные,1
20826,2024-02-27 08:05:00,2102,5766,2,969.41,1938.82,наличные,10
20827,2024-07-13 08:15:00,3378,16861,3,780.94,2342.82,онлайн,7
20828,2024-07-09 08:28:00,957,3840,3,1309.07,3927.21,онлайн,10
20829,2024-07-26 09:59:00,944,19200,4,705.99,2823.96,онлайн,2
20830,2024-08-31 10:56:00,9554,1862,1,875.72,875.72,наличные,4
20831,2024-06-25 08:39:00,12303,10532,3,1403.72,4211.16,онлайн,1
20832,2024-10-10 10:35:00,5209,16254,1,1302.16,1302.16,карта,4
20833,2024-01-09 14:42:00,293,7302,1,891.59,891.59,наличные,7
20834,2024-05-15 09:12:00,15742,10035,3,101.83,305.49,онлайн,3
20835,2024-06-04 13:44:00,15822,7638,5,1471.12,7355.6,наличные,9
20836,2024-05-15 18:31:00,18691,17982,3,1360.53,4081.59,наличные,8
20837,2024-12-13 19:11:00,18046,5586,4,851.52,3406.08,карта,3
20838,2024-11-29 13:19:00,12762,9123,2,796.5,1593.0,наличные,4
20839,2024-02-04 12:41:00,22716,318,1,1250.66,1250.66,наличные,10
20840,2024-04-08 17:48:00,19597,19798,5,1258.68,6293.4,наличные,9
20841,2024-01-28 15:27:00,14390,4183,3,71.41,214.23,онлайн,4
20842,2024-07-12 21:30:00,12916,14116,4,1097.32,4389.28,карта,6
20843,2024-02-07 16:14:00,13556,5551,4,543.41,2173.64,наличные,7
20844,2024-10-27 20:25:00,9531,22885,5,171.38,856.9,онлайн,9
20845,2024-07-25 19:25:00,10953,6309,4,1432.44,5729.76,онлайн,4
20846,2024-08-24 10:23:00,10621,18123,4,918.03,3672.12,карта,6
20847,2024-12-10 12:25:00,11836,13152,2,759.14,1518.28,наличные,6
20848,2024-10-25 17:06:00,3297,20878,2,614.67,1229.34,карта,6
20849,2024-11-14 15:37:00,20621,24563,3,882.48,2647.44,онлайн,4
20850,2024-05-27 09:01:00,11679,4856,5,789.37,3946.85,онлайн,7
20851,2024-03-01 12:00:00,14365,11525,2,99.31,198.62,онлайн,10
20852,2024-10-28 10:12:00,8831,24192,3,798.79,2396.37,наличные,8
20853,2024-05-03 17:29:00,18879,14927,3,1372.67,4118.01,онлайн,1
20854,2024-02-22 13:32:00,21640,18363,5,341.48,1707.4,карта,6
20855,2024-04-09 21:34:00,4128,22088,5,716.63,3583.15,онлайн,8
20856,2024-03-06 08:33:00,20784,23160,5,1224.3,6121.5,карта,10
20857,2024-02-15 19:38:00,20076,23568,5,790.1,3950.5,наличные,3
20858,2024-01-12 19:31:00,9335,15982,3,863.71,2591.13,онлайн,7
20859,2024-04-09 18:59:00,11020,13630,4,1412.15,5648.6,наличные,9
20860,2024-04-03 21:48:00,8194,5189,3,1083.0,3249.0,наличные,4
20861,2024-03-26 11:27:00,21574,4910,4,472.01,1888.04,карта,5
20862,2024-05-02 12:36:00,11672,12523,4,196.68,786.72,онлайн,6
20863,2024-05-18 15:26:00,14282,876,4,1250.63,5002.52,карта,7
20864,2024-03-28 19:42:00,8440,8765,2,898.65,1797.3,карта,1
20865,2024-09-19 08:53:00,2452,22511,2,173.59,347.18,карта,3
20866,2024-03-29 21:11:00,3023,453,3,558.68,1676.04,карта,5
20867,2024-08-24 21:05:00,4930,8334,3,1259.24,3777.72,наличные,2
20868,2024-09-29 10:42:00,11129,13299,5,687.68,3438.4,онлайн,10
20869,2024-01-19 14:58:00,22163,5566,5,1277.99,6389.95,карта,6
20870,2024-07-25 10:21:00,15716,12040,1,1081.31,1081.31,карта,4
20871,2024-06-19 15:46:00,7764,6344,4,1415.33,5661.32,наличные,4
20872,2024-12-05 09:35:00,5637,19499,4,398.99,1595.96,карта,8
20873,2024-02-23 13:24:00,23726,9825,5,176.18,880.9,наличные,6
20874,2024-04-01 17:20:00,11798,7134,5,700.37,3501.85,наличные,5
20875,2024-07-29 09:45:00,16842,17681,4,1437.2,5748.8,карта,2
20876,2024-02-09 20:24:00,876,9209,3,474.99,1424.97,наличные,1
20877,2024-04-05 13:40:00,601,7754,3,553.91,1661.73,наличные,5
20878,2024-09-19 09:27:00,5229,5664,4,968.81,3875.24,наличные,2
20879,2024-02-04 12:59:00,5648,13993,3,950.34,2851.02,наличные,7
20880,2024-12-03 09:49:00,4533,17253,4,992.63,3970.52,наличные,7
20881,2024-03-13 09:10:00,1042,14358,2,880.85,1761.7,карта,1
20882,2024-01-08 17:17:00,14911,9688,5,832.15,4160.75,наличные,3
20883,2024-02-26 19:12:00,10485,3420,2,1107.35,2214.7,наличные,5
20884,2024-09-01 11:58:00,18383,16080,2,289.28,578.56,наличные,10
20885,2024-12-08 15:10:00,13540,15256,2,279.32,558.64,онлайн,9
20886,2024-05-16 08:05:00,5089,8468,1,1375.71,1375.71,наличные,10
20887,2024-04-07 11:15:00,6330,24934,3,904.39,2713.17,онлайн,1
20888,2024-10-19 19:15:00,13563,17359,4,395.41,1581.64,наличные,5
20889,2024-12-26 11:41:00,23038,12158,5,84.15,420.75,наличные,8
20890,2024-03-29 16:11:00,8429,5786,4,242.14,968.56,наличные,2
20891,2024-02-17 15:32:00,17713,11102,2,762.38,1524.76,онлайн,10
20892,2024-06-18 13:31:00,7324,21977,1,99.1,99.1,наличные,10
20893,2024-05-07 16:50:00,23628,5614,3,1168.22,3504.66,наличные,3
20894,2024-04-28 16:17:00,3269,12819,4,1432.91,5731.64,карта,3
20895,2024-01-25 18:13:00,2278,1178,4,400.51,1602.04,карта,6
20896,2024-03-01 20:27:00,18878,18411,2,1364.46,2728.92,онлайн,8
20897,2024-07-05 14:15:00,889,1624,3,1180.49,3541.47,наличные,4
20898,2024-07-30 14:31:00,15737,13509,1,196.89,196.89,карта,8
20899,2024-05-30 21:02:00,13456,11834,2,630.1,1260.2,наличные,2
20900,2024-02-14 21:57:00,13775,1801,2,794.03,1588.06,онлайн,3
20901,2024-07-22 18:54:00,3065,24900,3,345.51,1036.53,наличные,7
20902,2024-09-15 15:49:00,4713,24781,4,1381.76,5527.04,наличные,6
20903,2024-03-03 08:35:00,6071,18756,4,593.95,2375.8,наличные,7
20904,2024-02-14 10:52:00,12053,19947,3,1263.84,3791.52,онлайн,5
20905,2024-02-14 12:21:00,4263,15884,4,123.78,495.12,наличные,10
20906,2024-01-06 20:03:00,9795,14526,1,1011.56,1011.56,карта,10
20907,2024-04-18 18:53:00,20726,6370,1,784.31,784.31,наличные,5
20908,2024-09-11 15:11:00,17391,12847,5,626.73,3133.65,наличные,5
20909,2024-06-28 08:13:00,10485,14092,1,517.26,517.26,наличные,10
20910,2024-09-18 14:37:00,348,6324,3,999.08,2997.24,карта,7
20911,2024-05-21 10:50:00,16508,20015,3,179.23,537.69,карта,8
20912,2024-01-06 18:37:00,21210,23871,3,960.43,2881.29,наличные,7
20913,2024-09-03 10:12:00,12145,16992,4,547.59,2190.36,онлайн,4
20914,2024-11-07 15:01:00,5041,19541,2,721.35,1442.7,карта,8
20915,2024-08-19 13:36:00,21837,23239,1,1059.76,1059.76,наличные,10
20916,2024-10-29 09:23:00,2129,24277,3,570.67,1712.01,карта,5
20917,2024-06-24 12:01:00,10813,17019,4,641.5,2566.0,онлайн,10
20918,2024-11-20 16:26:00,13395,7620,5,1453.75,7268.75,карта,4
20919,2024-10-13 19:46:00,9126,988,5,214.97,1074.85,наличные,5
20920,2024-03-19 13:35:00,19533,12473,4,474.89,1899.56,наличные,10
20921,2024-05-09 09:29:00,24582,19653,5,241.11,1205.55,онлайн,9
20922,2024-02-24 16:00:00,3741,7601,3,331.97,995.91,онлайн,1
20923,2024-03-30 11:48:00,17344,362,4,104.39,417.56,карта,10
20924,2024-03-27 09:29:00,14874,4718,1,344.28,344.28,наличные,6
20925,2024-04-22 10:18:00,1696,21830,2,697.05,1394.1,онлайн,2
20926,2024-07-09 09:30:00,7950,15903,3,1406.93,4220.79,карта,1
20927,2024-06-15 15:45:00,13585,6310,3,112.22,336.66,карта,9
20928,2024-09-16 10:58:00,20611,4708,1,375.06,375.06,карта,7
20929,2024-07-05 12:38:00,20804,799,2,323.86,647.72,наличные,1
20930,2024-03-17 12:43:00,20699,1949,3,250.82,752.46,карта,1
20931,2024-05-12 18:57:00,22508,21954,1,462.54,462.54,карта,6
20932,2024-06-15 18:27:00,3432,21975,4,52.37,209.48,карта,9
20933,2024-07-13 09:11:00,12537,21211,2,165.37,330.74,карта,2
20934,2024-08-28 11:33:00,11107,19918,5,351.6,1758.0,онлайн,5
20935,2024-09-19 17:39:00,790,7695,3,787.89,2363.67,карта,7
20936,2024-11-11 15:45:00,3512,17942,3,439.63,1318.89,онлайн,7
20937,2024-11-05 18:39:00,15605,24754,4,1410.07,5640.28,карта,1
20938,2024-11-29 20:23:00,16728,3772,4,902.33,3609.32,карта,10
20939,2024-09-09 17:43:00,14647,10502,4,1469.07,5876.28,онлайн,1
20940,2024-12-17 16:40:00,13398,16518,4,727.73,2910.92,наличные,9
20941,2024-07-29 10:34:00,19422,1394,2,666.38,1332.76,наличные,1
20942,2024-05-11 14:29:00,18218,3649,3,479.93,1439.79,карта,3
20943,2024-12-08 10:38:00,20644,4096,2,990.83,1981.66,наличные,6
20944,2024-01-29 12:54:00,4490,16208,3,118.76,356.28,карта,2
20945,2024-11-10 17:42:00,24832,8217,4,407.72,1630.88,онлайн,7
20946,2024-02-25 10:35:00,11506,2297,1,1106.17,1106.17,наличные,5
20947,2024-12-13 17:28:00,7815,925,1,356.48,356.48,онлайн,4
20948,2024-07-24 15:35:00,14389,2582,4,1165.35,4661.4,наличные,2
20949,2024-02-01 17:55:00,18548,2481,2,1162.63,2325.26,наличные,7
20950,2024-03-26 12:50:00,16711,1014,3,559.21,1677.63,карта,10
20951,2024-05-10 16:46:00,6540,16345,2,974.19,1948.38,онлайн,6
20952,2024-10-30 15:44:00,1800,9081,2,394.83,789.66,карта,9
20953,2024-02-14 21:07:00,22905,19786,5,647.17,3235.85,наличные,3
20954,2024-11-24 17:05:00,13486,23444,3,1125.2,3375.6,онлайн,9
20955,2024-03-23 16:25:00,4060,14255,3,870.33,2610.99,наличные,2
20956,2024-09-16 21:48:00,10081,17421,5,1173.82,5869.1,наличные,8
20957,2024-05-28 14:31:00,15839,12282,4,370.27,1481.08,наличные,7
20958,2024-04-10 17:34:00,17557,22964,5,867.56,4337.8,наличные,10
20959,2024-12-20 15:41:00,10667,6507,1,1136.53,1136.53,онлайн,5
20960,2024-08-01 17:06:00,11277,8111,4,499.65,1998.6,онлайн,2
20961,2024-08-31 21:56:00,13220,9595,2,769.88,1539.76,наличные,1
20962,2024-06-14 19:51:00,6286,6646,1,793.4,793.4,онлайн,5
20963,2024-03-24 16:47:00,10882,9556,3,67.51,202.53,карта,7
20964,2024-06-21 14:43:00,7845,12761,2,130.38,260.76,карта,2
20965,2024-04-10 15:21:00,17195,5675,3,608.46,1825.38,наличные,4
20966,2024-07-08 17:28:00,8033,15494,5,890.35,4451.75,онлайн,7
20967,2024-06-21 09:28:00,21257,2659,3,347.58,1042.74,карта,10
20968,2024-07-27 16:25:00,10385,12459,2,1058.59,2117.18,наличные,1
20969,2024-03-30 17:21:00,13086,5208,5,556.49,2782.45,карта,7
20970,2024-04-05 20:50:00,8945,15035,5,1265.01,6325.05,онлайн,6
20971,2024-08-06 10:32:00,4129,11486,3,1438.81,4316.43,наличные,1
20972,2024-11-01 21:08:00,12226,23230,3,743.86,2231.58,онлайн,1
20973,2024-02-20 12:21:00,47,24878,1,771.19,771.19,наличные,3
20974,2024-10-01 17:28:00,22249,17194,2,1382.88,2765.76,наличные,10
20975,2024-11-09 16:39:00,14784,14030,3,217.6,652.8,онлайн,10
20976,2024-07-30 14:55:00,14228,6807,5,671.79,3358.95,наличные,8
20977,2024-10-19 19:38:00,13503,19412,1,853.88,853.88,карта,1
20978,2024-12-15 09:12:00,1137,16869,4,555.63,2222.52,наличные,8
20979,2024-04-16 20:20:00,6707,21280,4,855.47,3421.88,наличные,8
20980,2024-10-26 14:38:00,320,10214,5,1388.3,6941.5,онлайн,5
20981,2024-02-28 21:56:00,3557,23750,5,161.81,809.05,наличные,3
20982,2024-02-19 09:59:00,24309,5020,2,565.17,1130.34,онлайн,2
20983,2024-12-23 10:09:00,2760,17559,2,501.0,1002.0,онлайн,3
20984,2024-04-06 16:20:00,19622,22896,1,568.45,568.45,карта,1
20985,2024-10-31 12:23:00,17203,20289,2,810.2,1620.4,карта,1
20986,2024-06-06 19:47:00,10744,6457,4,200.51,802.04,карта,3
20987,2024-07-11 21:20:00,11399,11649,3,628.87,1886.61,наличные,5
20988,2024-11-18 16:19:00,22050,13117,2,783.76,1567.52,карта,7
20989,2024-03-23 17:29:00,12157,9926,4,339.25,1357.0,карта,10
20990,2024-10-29 17:36:00,48,56,2,137.69,275.38,карта,1
20991,2024-03-12 21:05:00,4491,11342,4,105.87,423.48,карта,10
20992,2024-03-07 17:06:00,13000,9656,1,1110.67,1110.67,онлайн,10
20993,2024-05-25 11:48:00,22759,14890,4,489.35,1957.4,наличные,8
20994,2024-12-12 08:22:00,261,12587,4,1178.36,4713.44,карта,10
20995,2024-12-03 17:18:00,5611,6589,1,1045.04,1045.04,онлайн,9
20996,2024-03-29 18:15:00,17147,8121,1,1438.4,1438.4,наличные,9
20997,2024-08-03 21:44:00,16371,13477,3,793.73,2381.19,онлайн,7
20998,2024-08-20 15:53:00,259,3069,1,149.26,149.26,карта,5
20999,2024-03-08 15:11:00,8898,19060,4,1085.92,4343.68,наличные,9
21000,2024-05-15 17:16:00,8949,9777,3,375.37,1126.11,онлайн,8
21001,2024-11-03 13:42:00,20163,20813,2,1051.55,2103.1,карта,5
21002,2024-07-12 12:33:00,22208,16458,3,935.39,2806.17,наличные,1
21003,2024-10-08 17:22:00,22564,2868,2,1092.48,2184.96,наличные,6
21004,2024-11-24 13:02:00,24382,20183,1,1256.15,1256.15,карта,3
21005,2024-05-26 19:25:00,23838,12212,2,786.68,1573.36,онлайн,5
21006,2024-05-21 21:44:00,11870,19890,5,326.5,1632.5,карта,8
21007,2024-08-08 15:28:00,7128,22882,5,347.68,1738.4,карта,2
21008,2024-01-04 11:34:00,22027,17909,5,360.61,1803.05,онлайн,1
21009,2024-05-20 14:11:00,9136,8161,4,600.55,2402.2,онлайн,5
21010,2024-08-30 15:51:00,10230,18420,5,491.85,2459.25,наличные,6
21011,2024-05-14 21:16:00,6467,249,3,431.71,1295.13,карта,1
21012,2024-10-25 15:15:00,2156,10990,1,1402.05,1402.05,наличные,10
21013,2024-01-05 11:07:00,8747,14860,2,397.0,794.0,онлайн,2
21014,2024-06-14 16:56:00,19251,15084,3,1260.85,3782.55,онлайн,2
21015,2024-08-06 12:59:00,9370,10881,3,1112.96,3338.88,наличные,3
21016,2024-07-05 14:52:00,2934,22558,4,1088.6,4354.4,наличные,8
21017,2024-01-24 13:25:00,13183,14041,3,212.4,637.2,карта,6
21018,2024-07-03 16:47:00,11184,17644,1,814.7,814.7,карта,3
21019,2024-10-27 18:35:00,23302,20861,1,926.11,926.11,карта,8
21020,2024-09-16 10:09:00,35,20012,1,1170.1,1170.1,наличные,10
21021,2024-06-15 15:01:00,18567,5200,4,1147.55,4590.2,наличные,9
21022,2024-12-01 10:39:00,18475,2700,1,298.99,298.99,карта,6
21023,2024-03-21 12:17:00,23006,2504,5,703.62,3518.1,наличные,5
21024,2024-04-22 19:20:00,19297,23874,5,425.33,2126.65,онлайн,10
21025,2024-09-03 21:37:00,11053,4896,2,167.87,335.74,онлайн,6
21026,2024-10-01 08:24:00,20930,3716,4,518.47,2073.88,онлайн,8
21027,2024-05-25 19:29:00,909,2378,3,1037.49,3112.47,карта,4
21028,2024-04-23 20:40:00,16982,1445,5,156.04,780.2,карта,4
21029,2024-02-25 14:17:00,4306,2878,5,753.57,3767.85,карта,6
21030,2024-12-22 12:32:00,5307,3113,1,33.31,33.31,карта,5
21031,2024-10-27 20:02:00,10925,16261,1,387.5,387.5,онлайн,4
21032,2024-01-27 09:31:00,11614,6844,1,887.11,887.11,онлайн,10
21033,2024-12-21 17:27:00,21712,2553,1,1429.51,1429.51,карта,4
21034,2024-06-20 14:34:00,9371,4140,5,1336.33,6681.65,онлайн,6
21035,2024-11-07 20:48:00,12507,22292,3,872.35,2617.05,наличные,9
21036,2024-01-31 16:00:00,24670,19197,5,1389.11,6945.55,карта,9
21037,2024-12-22 13:11:00,12893,24521,1,710.17,710.17,карта,8
21038,2024-09-29 20:56:00,20739,17796,4,326.7,1306.8,онлайн,8
21039,2024-09-25 16:20:00,23812,8491,2,751.2,1502.4,онлайн,9
21040,2024-03-06 20:18:00,22236,5299,5,338.29,1691.45,карта,10
21041,2024-02-28 19:41:00,8214,21086,2,936.87,1873.74,карта,3
21042,2024-07-11 17:44:00,17117,10640,4,831.48,3325.92,онлайн,6
21043,2024-02-04 17:17:00,308,19883,3,1207.55,3622.65,наличные,2
21044,2024-10-05 20:22:00,9075,21555,5,110.94,554.7,онлайн,7
21045,2024-10-13 12:00:00,19954,5171,4,650.31,2601.24,онлайн,4
21046,2024-07-04 16:54:00,23385,23477,2,1160.78,2321.56,карта,3
21047,2024-07-22 09:02:00,17371,1402,4,406.98,1627.92,карта,8
21048,2024-07-16 15:11:00,12355,14941,2,1473.07,2946.14,онлайн,10
21049,2024-09-17 09:23:00,20322,12203,1,574.99,574.99,онлайн,10
21050,2024-11-20 20:25:00,4065,9284,5,543.79,2718.95,карта,6
21051,2024-09-27 18:32:00,1385,19079,3,1050.65,3151.95,онлайн,4
21052,2024-12-17 20:58:00,17936,21773,1,192.88,192.88,онлайн,7
21053,2024-09-06 10:06:00,10034,3994,1,548.21,548.21,наличные,3
21054,2024-04-18 09:32:00,7987,12862,4,687.36,2749.44,онлайн,2
21055,2024-12-23 09:22:00,15973,22521,3,1202.32,3606.96,наличные,10
21056,2024-11-19 12:14:00,632,9232,5,1069.08,5345.4,карта,1
21057,2024-07-19 11:34:00,13132,23853,4,1010.26,4041.04,карта,10
21058,2024-02-11 13:06:00,15179,19131,5,113.51,567.55,карта,6
21059,2024-11-12 14:32:00,190,22218,5,146.23,731.15,карта,8
21060,2024-01-11 20:27:00,17285,19713,1,1255.81,1255.81,карта,6
21061,2024-12-28 19:13:00,8383,24230,3,326.91,980.73,онлайн,8
21062,2024-09-22 15:17:00,17354,9129,5,314.71,1573.55,наличные,6
21063,2024-09-24 17:32:00,23357,8895,2,1498.56,2997.12,онлайн,5
21064,2024-08-05 15:43:00,1782,8564,1,115.43,115.43,наличные,8
21065,2024-06-08 15:50:00,9342,16060,1,806.21,806.21,наличные,5
21066,2024-06-05 13:56:00,5555,20717,3,562.31,1686.93,карта,8
21067,2024-02-17 10:26:00,11878,1202,2,1047.57,2095.14,карта,3
21068,2024-03-23 20:36:00,12249,4717,3,863.74,2591.22,онлайн,7
21069,2024-12-31 10:04:00,8719,5280,4,1009.4,4037.6,онлайн,2
21070,2024-04-18 15:39:00,5751,1378,5,501.11,2505.55,карта,4
21071,2024-12-28 21:47:00,22973,7621,4,758.41,3033.64,карта,6
21072,2024-05-06 12:26:00,4713,8034,1,64.16,64.16,онлайн,1
21073,2024-06-15 09:20:00,9372,3020,3,488.05,1464.15,онлайн,7
21074,2024-06-22 12:19:00,320,18405,2,1481.36,2962.72,наличные,5
21075,2024-11-22 11:57:00,10431,7201,1,1268.8,1268.8,наличные,8
21076,2024-02-25 08:20:00,12558,18658,1,1298.84,1298.84,онлайн,1
21077,2024-09-22 12:59:00,8747,1412,3,514.05,1542.15,онлайн,2
21078,2024-12-25 18:16:00,17772,15228,3,363.34,1090.02,карта,9
21079,2024-04-06 17:39:00,7928,4613,4,894.34,3577.36,онлайн,8
21080,2024-09-03 13:23:00,19440,5059,3,682.91,2048.73,онлайн,7
21081,2024-08-24 09:20:00,23573,19185,2,1369.99,2739.98,онлайн,4
21082,2024-07-06 10:31:00,16615,5819,1,434.88,434.88,онлайн,6
21083,2024-03-22 20:11:00,9177,10183,1,324.64,324.64,карта,6
21084,2024-08-25 09:10:00,20316,19729,2,291.52,583.04,наличные,3
21085,2024-03-14 19:19:00,6482,19010,5,1468.23,7341.15,онлайн,6
21086,2024-03-28 13:40:00,7983,21206,3,658.68,1976.04,карта,5
21087,2024-04-27 20:36:00,23537,23462,3,1225.33,3675.99,карта,8
21088,2024-06-27 10:16:00,15138,16799,4,1064.63,4258.52,наличные,10
21089,2024-08-21 10:43:00,4536,6698,4,1043.27,4173.08,наличные,4
21090,2024-12-26 20:50:00,13308,1340,2,1168.8,2337.6,наличные,1
21091,2024-11-18 15:13:00,16433,48,4,257.55,1030.2,онлайн,5
21092,2024-11-26 13:39:00,21547,3568,1,1243.51,1243.51,карта,5
21093,2024-03-31 16:03:00,10177,8553,2,343.22,686.44,онлайн,9
21094,2024-06-15 19:23:00,8508,21970,4,851.49,3405.96,наличные,9
21095,2024-07-24 19:01:00,4168,22537,5,1341.89,6709.45,карта,1
21096,2024-08-04 17:41:00,20439,18573,5,215.96,1079.8,онлайн,10
21097,2024-02-26 15:17:00,3030,19391,2,260.49,520.98,карта,5
21098,2024-10-08 20:35:00,5732,4533,1,1269.56,1269.56,карта,1
21099,2024-09-09 08:01:00,23443,2662,1,685.63,685.63,онлайн,2
21100,2024-06-22 12:34:00,2863,16270,5,63.86,319.3,наличные,7
21101,2024-03-30 20:38:00,23985,1793,4,1008.25,4033.0,карта,2
21102,2024-05-17 15:10:00,2187,16012,2,821.45,1642.9,наличные,7
21103,2024-09-26 10:33:00,15885,399,2,731.85,1463.7,карта,1
21104,2024-03-21 16:56:00,6244,7858,5,36.98,184.9,карта,7
21105,2024-06-27 11:14:00,16463,20112,2,91.36,182.72,карта,10
21106,2024-02-14 18:57:00,14087,14862,1,850.84,850.84,карта,2
21107,2024-07-13 14:33:00,4355,2491,3,504.4,1513.2,наличные,3
21108,2024-02-12 11:46:00,9051,14105,3,410.71,1232.13,наличные,4
21109,2024-07-08 10:13:00,10338,2078,2,1351.15,2702.3,онлайн,5
21110,2024-04-25 11:29:00,17829,19020,3,488.8,1466.4,наличные,8
21111,2024-05-17 14:02:00,23252,20919,5,980.48,4902.4,онлайн,8
21112,2024-09-07 17:45:00,16655,18774,2,310.59,621.18,онлайн,1
21113,2024-08-21 18:08:00,12650,18841,5,738.27,3691.35,онлайн,3
21114,2024-12-05 10:05:00,11784,6356,5,887.0,4435.0,онлайн,9
21115,2024-10-30 15:45:00,2527,24883,1,1281.47,1281.47,карта,1
21116,2024-02-27 11:27:00,19993,8632,5,1375.87,6879.35,карта,6
21117,2024-02-05 17:36:00,3544,23158,4,1140.88,4563.52,онлайн,3
21118,2024-04-23 21:18:00,21184,5892,1,479.16,479.16,наличные,9
21119,2024-04-18 15:30:00,14305,695,1,1119.19,1119.19,наличные,4
21120,2024-12-03 21:40:00,2695,10362,3,1271.18,3813.54,наличные,2
21121,2024-12-09 18:31:00,4242,24174,4,1382.98,5531.92,онлайн,5
21122,2024-03-28 13:29:00,20736,21335,3,1209.27,3627.81,наличные,2
21123,2024-08-25 13:47:00,7520,22632,1,899.9,899.9,наличные,5
21124,2024-03-10 09:05:00,13805,3467,4,326.93,1307.72,наличные,8
21125,2024-10-31 13:46:00,6760,4960,2,429.04,858.08,онлайн,3
21126,2024-05-01 16:27:00,23471,23845,1,1485.17,1485.17,карта,9
21127,2024-06-23 08:58:00,8856,20854,1,1038.59,1038.59,карта,7
21128,2024-08-22 15:54:00,7759,23722,5,138.67,693.35,карта,8
21129,2024-09-07 18:54:00,10846,11121,3,1337.87,4013.61,карта,9
21130,2024-07-31 20:23:00,14273,2390,2,112.39,224.78,карта,6
21131,2024-11-22 15:58:00,3420,18532,5,1309.58,6547.9,наличные,5
21132,2024-04-22 20:08:00,11131,3396,2,601.94,1203.88,наличные,2
21133,2024-02-29 18:24:00,16391,24846,4,1273.87,5095.48,карта,10
21134,2024-06-01 15:04:00,13380,23337,4,412.38,1649.52,карта,3
21135,2024-11-09 08:05:00,5288,21514,2,268.0,536.0,онлайн,10
21136,2024-03-03 15:23:00,9418,8051,5,1305.15,6525.75,наличные,5
21137,2024-11-03 11:51:00,23136,7973,4,30.72,122.88,онлайн,5
21138,2024-04-03 18:15:00,14519,19553,5,940.08,4700.4,карта,2
21139,2024-04-01 11:41:00,8245,14916,5,655.75,3278.75,наличные,4
21140,2024-09-18 09:13:00,23224,21880,2,129.11,258.22,карта,6
21141,2024-04-27 20:05:00,7500,9086,3,397.39,1192.17,наличные,6
21142,2024-06-19 18:09:00,18278,13681,1,988.77,988.77,карта,7
21143,2024-01-19 21:11:00,6803,22048,4,776.77,3107.08,онлайн,9
21144,2024-09-17 12:28:00,14904,17235,5,1049.45,5247.25,онлайн,8
21145,2024-02-06 20:49:00,21712,16530,4,1408.77,5635.08,наличные,2
21146,2024-10-27 12:20:00,845,11513,3,1451.49,4354.47,онлайн,3
21147,2024-02-17 10:43:00,8277,8616,1,291.35,291.35,карта,10
21148,2024-02-14 16:31:00,6405,9358,4,78.42,313.68,карта,10
21149,2024-07-30 12:37:00,9016,9877,2,435.99,871.98,карта,8
21150,2024-12-01 21:27:00,4112,12263,5,943.71,4718.55,наличные,2
21151,2024-09-24 09:27:00,22106,22357,2,565.38,1130.76,наличные,10
21152,2024-02-08 18:52:00,4065,5481,5,413.32,2066.6,наличные,7
21153,2024-09-22 17:16:00,24675,6000,1,1219.15,1219.15,карта,2
21154,2024-08-19 14:43:00,18970,13637,3,750.9,2252.7,наличные,3
21155,2024-10-06 14:14:00,8765,6412,2,1075.67,2151.34,онлайн,6
21156,2024-10-08 12:30:00,22588,16214,1,1149.93,1149.93,наличные,8
21157,2024-12-08 10:36:00,7717,23378,4,1252.12,5008.48,карта,6
21158,2024-06-06 18:22:00,13085,23038,1,199.76,199.76,наличные,6
21159,2024-09-01 17:43:00,6473,9570,1,209.58,209.58,онлайн,9
21160,2024-06-08 15:21:00,5060,16453,5,219.87,1099.35,карта,5
21161,2024-11-15 12:06:00,18311,16535,1,91.2,91.2,онлайн,7
21162,2024-12-29 08:27:00,20814,17366,4,1126.08,4504.32,онлайн,8
21163,2024-09-11 13:04:00,12984,21989,1,348.19,348.19,наличные,4
21164,2024-02-04 13:45:00,1747,1224,3,84.21,252.63,карта,4
21165,2024-10-27 16:08:00,12071,24246,3,1093.78,3281.34,наличные,9
21166,2024-07-14 13:10:00,24248,1327,4,458.75,1835.0,карта,2
21167,2024-12-14 08:38:00,2639,15617,1,620.06,620.06,онлайн,4
21168,2024-07-01 10:28:00,19060,24386,1,810.15,810.15,наличные,7
21169,2024-08-10 13:03:00,22580,6539,1,477.18,477.18,онлайн,3
